,Sample ID,Sample Name,Lab Name,Date Received,Date Completed,Strain,Category,Type,Pass/fail?,Fail Reason,Active,Regulator ID,Regulator Batch ID,Regulator Batch ID 2,Regulator Lot ID,Regulator Pre-Transfer ID,Batch ID,Batch Size,Batch Size Unit,Lot ID,Lot Size,Lot Size Unit,Harvest ID,Production Date,Manifest ID,Production Run ID,Units Per Serving,Servings Per Container,Unit Description,Container Description,cannabinoids_thca,cannabinoids_thcv,cannabinoids_cannabinoids_unit,cannabinoids_cbda,cannabinoids_cbga,cannabinoids_cbn,cannabinoids_cbdva,cannabinoids_cbd,cannabinoids_vitamin_e_acetate,cannabinoids_cbdv,cannabinoids_cbc,cannabinoids_d8_thc,cannabinoids_cbg,cannabinoids_d9_thc,cannabinoids_cbl,pesticides_daminozide,pesticides_mgk_264,pesticides_etoxazole,pesticides_methiocarb,pesticides_ethoprophos,pesticides_fludioxonil,pesticides_chlorpyrifos,pesticides_chlorantraniliprole,pesticides_clofentezine,pesticides_diazinon,pesticides_pyrethrins,pesticides_fipronil,pesticides_spiroxamine,pesticides_phosmet,pesticides_kresoxim_methyl,pesticides_etofenprox,pesticides_azoxystrobin,pesticides_dimethoate,pesticides_permethrins,pesticides_fenoxycarb,pesticides_methyl_parathion,pesticides_piperonyl_butoxide,pesticides_metalaxyl,pesticides_bifenazate,pesticides_hexythiazox,pesticides_abamectin,pesticides_paclobutrazol,pesticides_tebuconazole,pesticides_methomyl,pesticides_malathion,pesticides_prallethrin,pesticides_pyridaben,pesticides_cyfluthrin,pesticides_bifenthrin,pesticides_myclobutanil,pesticides_pesticides_unit,pesticides_acetamiprid,pesticides_imazalil,pesticides_spinosad,pesticides_fenpyroximate,pesticides_aldicarb,pesticides_boscalid,pesticides_cypermethrin,pesticides_oxamyl,pesticides_spiromesifen,pesticides_propiconazole,pesticides_chlorfenapyr,pesticides_trifloxystrobin,pesticides_thiamethoxam,pesticides_acephate,pesticides_carbaryl,pesticides_propoxur,pesticides_acequinocyl,pesticides_flonicamid,pesticides_thiacloprid,pesticides_dichlorvos,pesticides_imidacloprid,pesticides_naled,pesticides_spirotetramat,pesticides_carbofuran,microbials_aspergillus,microbials_coliforms,microbials_salmonella,microbials_aerobic_bacteria,microbials_ecoli,microbials_btgn_bacteria,microbials_yeast_and_mold,microbials_microbials_unit,solvents_propane,solvents_hexanes,solvents_chloroform,solvents_heptane,solvents_methylene_chloride,solvents_ethylene_oxide,solvents_trichloroethene,solvents_isopropanol,solvents_ethyl_ether,solvents_pentane,solvents_toluene,solvents_xylenes,solvents_butane,solvents_methanol,solvents_acetonitrile,solvents_ethyl_acetate,solvents_benzene,solvents_solvents_unit,solvents_acetone,solvents_1_2_dichloro_ethane,solvents_ethanol,terpenes_3_carene,terpenes_alpha_bisabolol,terpenes_alpha_pinene,terpenes_eucalyptol,terpenes_alpha_terpinene,terpenes_geraniol,terpenes_guaiol,terpenes_beta_pinene,terpenes_beta_myrcene,terpenes_fenchol,terpenes_isoborneol,terpenes_menthol,terpenes_caryophyllene_oxide,terpenes_ocimene,terpenes_citronellol,terpenes_eugenol,terpenes_ro_cymene,terpenes_camphene,terpenes_beta_caryophyllene,terpenes_alpha_humulene,terpenes_terpinolene,terpenes_trans_nerolidol,terpenes_geranyl_acetate,terpenes_gamma_terpinene,terpenes_alpha_phellandrene,terpenes_beta_ocimene,terpenes_terpenes_unit,terpenes_isopulegol,terpenes_cis_nerolidol,terpenes_linalool,terpenes_fenchone,terpenes_delta_limonene,moisture_percent_moisture,moisture_moisture_unit,homogeneity_homogeneity,homogeneity_homogeneity_unit,water_activity_water_activity_unit,water_activity_water_activity,metals_nickel,metals_chromium,metals_metals_unit,metals_mercury,metals_cadmium,metals_lead,metals_copper,metals_arsenic,foreign_matter_foreign_matter_unit,foreign_matter_other,foreign_matter_stems,foreign_matter_pests,Classification,Production Method,solvents_n_butane,solvents_2_methylpentane,solvents_heptanes,solvents_o_xylene,solvents_1_pentanol,solvents_n_hexane,solvents_ethylene_glycol,solvents_dimethyl_sulfoxide,solvents_n_pentane,solvents_p_xylene,solvents_2_butanol,solvents_pentanes,solvents_1_2_dimethoxy_ethane,solvents_2_3_dimethyl_butane,solvents_2_ethoxyethanol,solvents_cyclohexane,solvents_n_n_dimethylfromamide,solvents_1_propanol,solvents_2_butanone,solvents_3_methylpentane,solvents_1_butanol,solvents_butanes,solvents_ethyl_benzene,solvents_n_n_dimethylacetamide,solvents_tetrahydrofuran,solvents_2_2_dimethyl_butane,solvents_pyridine,solvents_isopentane,solvents_cumene,solvents_iso_butane,solvents_1_4_dioxane,cannabinoids_total,terpenes_total,"
"
434,LN-20-CS-402,Mac 5,Viridis Labs,03/06/2020,03/16/2020,"MAC 5
",Plant,Trim,,,,1A4050100002CED000000174,1A4050100002CED000000168,,,,,,,,,,,,,,,,,,11.691 %,,,0.027 %,,0.01 %,,0 %,,,,,,1.233 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,LN-20-CS-403,Mac 5,Viridis Labs,03/06/2020,03/16/2020,"MAC 5
",Plant,Trim,,,,1A4050100002CED000000176,1A4050100002CED000000169,,,,,,,,,,,,,,,,,,7.104 %,,,0.015 %,,0.006 %,,0 %,,,,,,0.723 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,LN-20-CS-404,Blueberry Crumble,Viridis Labs,03/06/2020,03/16/2020,"Blueberry Crumble
",Plant,Trim,,,,1A4050100002CED000000177,1A4050100002CED000000134,,,,,,,,,,,,,,,,,,12.081 %,,,0.012 %,,0 %,,0 %,,,,,,0.192 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,LN-20-CS-405,Blueberry Crumble,Viridis Labs,03/06/2020,03/16/2020,"Blueberry Crumble
",Plant,Trim,,,,1A4050100002CED000000178,1A4050100002CED000000133,,,,,,,,,,,,,,,,,,23.444 %,,,0.062 %,,0 %,,0 %,,,,,,0.318 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,LN-20-CS-406,Blueberry Crumble,Viridis Labs,03/06/2020,03/16/2020,"Blueberry Crumble
",Plant,Trim,,,,1A4050100002CED000000179,1A4050100002CED000000139,,,,,,,,,,,,,,,,,,23.655 %,,,0.063 %,,0 %,,0 %,,,,,,0.304 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,LN-20-CS-407,Winter Haze,Viridis Labs,03/06/2020,03/16/2020,"Winter Haze
",Plant,Trim,,,,1A4050100002CED000000180,1A4050100002CED000000129,,,,,,,,,,,,,,,,,,19.431 %,,,0.024 %,,0 %,,0 %,,,,,,0.589 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,LN-20-CS-408,Winter Haze,Viridis Labs,03/06/2020,03/16/2020,"Winter Haze
",Plant,Trim,,,,1A4050100002CED000000181,1A4050100002CED000000130,,,,,,,,,,,,,,,,,,14.891 %,,,0.017 %,,0.002 %,,0 %,,,,,,0.533 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,LN-20-CS-409,Wedding Cake,Viridis Labs,03/06/2020,03/13/2020,"Wedding Cake
",Plant,Trim,,,,1A4050100002CED000000182,1A4050100002CED000000152,,,,,,,,,,,,,,,,,,13.753 %,,,0.021 %,,0.001 %,,0 %,,,,,,0.554 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,LN-20-CS-410,Wedding Cake,Viridis Labs,03/06/2020,03/16/2020,"Wedding Cake
",Plant,Trim,,,,1A4050100002CED000000183,1A4050100002CED000000153,,,,,,,,,,,,,,,,,,14.218 %,,,0.022 %,,0 %,,0 %,,,,,,0.636 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,LN-20-CS-411,Wedding Cake,Viridis Labs,03/06/2020,03/16/2020,"Wedding Cake
",Plant,Trim,,,,1A4050100002CED000000184,1A4050100002CED000000154,,,,,,,,,,,,,,,,,,9 %,,,0.013 %,,0 %,,0 %,,,,,,0.447 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,LN-20-CS-412,Blueberry Crumble,Viridis Labs,03/06/2020,03/16/2020,"Blueberry Crumble
",Plant,Trim,,,,1A4050100002CED000000185,1A4050100002CED000000138,,,,,,,,,,,,,,,,,,23.051 %,,,0.064 %,,0 %,,0 %,,,,,,0.327 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,LN-20-CS-413,Dosi Do,Viridis Labs,03/06/2020,03/16/2020,,Plant,Trim,,,,1A4050100002CED000000186,1A4050100002CED000000172,,,,,,,,,,,,,,,,,,14.462 %,,,0.022 %,,0.003 %,,0 %,,,,,,0.517 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,LN-20-CS-414,Glueberry,Viridis Labs,03/06/2020,03/16/2020,"Glueberry
",Plant,Trim,,,,1A4050100002CEE000000214,1A4050100002CEE000000206,,,,,,,,,,,,,,,,,,14.769 %,,,0.05 %,,0.012 %,,0 %,,,,,,0.754 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,LN-20-CS-415,Black Lime Reserve,Viridis Labs,03/06/2020,03/16/2020,"Black Lime Reserve
",Plant,Trim,,,,1A4050100002CEE000000215,1A4050100002CEE000000174,,,,,,,,,,,,,,,,,,14.483 %,,,0.032 %,,0 %,,0 %,,,,,,0.43 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,LN-20-CS-416,Orange Cream,Viridis Labs,03/06/2020,03/16/2020,"Orange Cream
",Plant,Trim,,,,1A4050100002CEE000000216,1A4050100002CEE000000212,,,,,,,,,,,,,,,,,,15.681 %,,,0.04 %,,0 %,,0 %,,,,,,0.161 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,LN-20-CS-417,Black Lime Reserve,Viridis Labs,03/06/2020,03/16/2020,"Black Lime Reserve
",Plant,Trim,,,,1A4050100002CEE000000217,1A4050100002CEE000000209,,,,,,,,,,,,,,,,,,8.327 %,,,0.017 %,,0 %,,0 %,,,,,,0.304 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,LN-20-CS-418,Blueberry Headband,Viridis Labs,03/06/2020,03/16/2020,"Blueberry Headband
",Plant,Trim,,,,1A4050100002CEE000000218,1A4050100002CEE000000213,,,,,,,,,,,,,,,,,,14.466 %,,,0.032 %,,0 %,,0 %,,,,,,0.299 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,LN-20-CS-420,Dosi Do,Viridis Labs,03/06/2020,03/16/2020,,Plant,Trim,,,,1A4050100002CF0000000171,1A4050100002CF0000000166,,,,,,,,,,,,,,,,,,21.224 %,,,0.061 %,,0.032 %,,0.013 %,,,,,,3.295 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,LN-20-CS-421,Dosi Do,Viridis Labs,03/06/2020,03/16/2020,,Plant,Trim,,,,1A4050100002CF0000000172,1A4050100002CF0000000165,,,,,,,,,,,,,,,,,,20.853 %,,,0.06 %,,0.032 %,,0.011 %,,,,,,3.286 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,LN-20-CS-422,Dosi Do,Viridis Labs,03/06/2020,03/16/2020,,Plant,Trim,,,,1A4050100002CF0000000173,1A4050100002CF0000000167,,,,,,,,,,,,,,,,,,23.763 %,,,0.066 %,,0.046 %,,0.014 %,,,,,,3.292 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,LN-20-CS-423,Sour Affie,Viridis Labs,03/06/2020,03/16/2020,"Sour Affie
",Plant,Trim,,,,1A4050100002CF1000000218,1A4050100002CF1000000215,,,,,,,,,,,,,,,,,,12.531 %,,,0.036 %,,0.016 %,,0 %,,,,,,0.774 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,LN-20-CS-425,Mimosa,Viridis Labs,03/06/2020,03/16/2020,"Mimosa
",Plant,Trim,,,,1A4050100002CEF000000241,1A4050100002CEF000000208,,,,,,,,,,,,,,,,,,12.266 %,,,0.029 %,,0.007 %,,0.01 %,,,,,,0.672 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,LN-20-CS-485,Dosi Do,Viridis Labs,03/12/2020,03/18/2020,,Plant,Trim,,,,1A4050100002CED000000214,1A4050100002CED000000162,,,,,,,,,,,,,,,,,,16.2 %,,,0.041 %,,0.003 %,,0 %,,,,,,0.76 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,LN-20-CS-577,Black Line Reserve,Viridis Labs,03/13/2020,03/20/2020,,Plant,Trim,,,,1A4050100002CEE000000313,1A4050100002CEE000000291,,,,,,,,,,,,,,,,,,24.03 %,,,0.035 %,,0.003 %,,0 %,,,,,,0.932 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,LN-20-CS-578,Wedding Cake,Viridis Labs,03/13/2020,03/20/2020,"Wedding Cake
",Plant,Trim,,,,1A4050100002CEE000000314,1A4050100002CEE000000292,,,,,,,,,,,,,,,,,,24.889 %,,,0.034 %,,0.003 %,,0 %,,,,,,0.469 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,LN-20-CS-579,Blueberry Headband,Viridis Labs,03/13/2020,03/20/2020,"Blueberry Headband
",Plant,Trim,,,,1A4050100002CEE000000315,1A4050100002CEE000000282,,,,,,,,,,,,,,,,,,28.886 %,,,0.062 %,,0.005 %,,0 %,,,,,,0.882 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,LN-20-CS-580,Dosi Do,Viridis Labs,03/13/2020,03/20/2020,,Plant,Trim,,,,1A4050100002CEE000000316,1A4050100002CEE000000271,,,,,,,,,,,,,,,,,,14.099 %,,,0.032 %,,0 %,,0 %,,,,,,0.381 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,LN-20-CS-581,Multistrain,Viridis Labs,03/13/2020,03/20/2020,,Plant,Trim,,,,1A4050100002CEE000000317,1A4050100002CEE000000235,,,,,,,,,,,,,,,,,,18.902 %,,,0.042 %,,0.008 %,,0 %,,,,,,0.734 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,LN-20-CS-582,Wedding cake,Viridis Labs,03/13/2020,03/20/2020,"Wedding Cake
",Plant,Trim,,,,1A4050100002CEE000000318,1A4050100002CEE000000274,,,,,,,,,,,,,,,,,,19.003 %,,,0.026 %,,0 %,,0 %,,,,,,0.439 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,LN-20-CS-583,Glueberry,Viridis Labs,03/13/2020,03/20/2020,"Glueberry
",Plant,Trim,,,,1A4050100002CEE000000319,1A4050100002CEE000000264,,,,,,,,,,,,,,,,,,20.233 %,,,0.059 %,,0.025 %,,0 %,,,,,,1.286 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,275721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,LN-20-CS-584,Jenny Kush,Viridis Labs,03/13/2020,03/20/2020,"Jenny Kush
",Plant,Trim,,,,1A4050100002CEE000000320,1A4050100002CEE000000266,,,,,,,,,,,,,,,,,,28.362 %,,,0.063 %,,0.002 %,,0 %,,,,,,0.208 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,LN-20-CS-585,Dosi Do,Viridis Labs,03/13/2020,03/20/2020,,Plant,Trim,,,,1A4050100002CEE000000321,1A4050100002CEE000000270,,,,,,,,,,,,,,,,,,17.527 %,,,0.024 %,,0 %,,0 %,,,,,,0.382 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,LN-20-CS-586,Dosi Do,Viridis Labs,03/13/2020,03/20/2020,,Plant,Trim,,,,1A4050100002CEE000000322,1A4050100002CEE000000273,,,,,,,,,,,,,,,,,,17.922 %,,,0.024 %,,0.002 %,,0 %,,,,,,0.593 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,LN-20-CS-587,Blueberry Headband,Viridis Labs,03/13/2020,03/20/2020,"Blueberry Headband
",Plant,Trim,,,,1A4050100002CEE000000323,1A4050100002CEE000000279,,,,,,,,,,,,,,,,,,13.772 %,,,0.028 %,,0 %,,0 %,,,,,,0.246 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,LN-20-CS-638,Mac 5,Viridis Labs,03/13/2020,03/20/2020,"MAC 5
",Plant,Trim,,,,1A4050100002CF3000000228,1A4050100002CF3000000220,,,,,,,,,,,,,,,,,,20.906 %,,,0.053 %,,0.038 %,,0 %,,,,,,2.889 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,LN-20-CS-639,Blueberry Crumble,Viridis Labs,03/13/2020,03/20/2020,"Blueberry Crumble
",Plant,Trim,,,,1A4050100002CF3000000229,1A4050100002CF3000000095,,,,,,,,,,,,,,,,,,32.798 %,,,0.091 %,,0.009 %,,0.013 %,,,,,,1.755 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
